"","category","subcategory","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","resolution"
"hsa030402","Genetic Information Processing","Transcription","hsa03040","Spliceosome","2/87","217/8773",0.638590243817539,0.638590243817539,0.632361140274392,"3310/6635",2,1
"hsa030152","Genetic Information Processing","Translation","hsa03015","mRNA surveillance pathway","1/87","103/8773",0.643910250920122,0.643910250920122,0.632361140274392,"10250",1,1
"hsa041371","Cellular Processes","Transport and catabolism","hsa04137","Mitophagy - animal","1/87","103/8773",0.643910250920122,0.643910250920122,0.632361140274392,"3725",1,1
"hsa030132","Genetic Information Processing","Translation","hsa03013","Nucleocytoplasmic transport","1/87","108/8773",0.661425327031889,0.661425327031889,0.642384586300235,"10250",1,1
"hsa040663","Environmental Information Processing","Signal transduction","hsa04066","HIF-1 signaling pathway","1/87","108/8773",0.661425327031889,0.661425327031889,0.642384586300235,"2023",1,1
"hsa048102","Cellular Processes","Cell motility","hsa04810","Regulation of actin cytoskeleton","2/87","229/8773",0.667796899190723,0.667796899190723,0.645009150751017,"10092/998",2,1
"hsa047143","Organismal Systems","Environmental adaptation","hsa04714","Thermogenesis","2/87","232/8773",0.674799196323609,0.674799196323609,0.64783035863325,"4725/7388",2,1
"hsa047254","Organismal Systems","Nervous system","hsa04725","Cholinergic synapse","1/87","113/8773",0.678088303527498,0.678088303527498,0.64783035863325,"2787",1,1
"hsa012002","Metabolism","Global and overview maps","hsa01200","Carbon metabolism","1/87","115/8773",0.684524155754091,0.684524155754091,0.65044400575211,"2023",1,1
"hsa046113","Organismal Systems","Immune system","hsa04611","Platelet activation","1/87","124/8773",0.71194660908338,0.71194660908338,0.672864084419493,"2207",1,1
"hsa002303","Metabolism","Nucleotide metabolism","hsa00230","Purine metabolism","1/87","128/8773",0.723364930566764,0.723364930566764,0.679999681422176,"2987",1,1
"hsa047283","Organismal Systems","Nervous system","hsa04728","Dopaminergic synapse","1/87","132/8773",0.734335632257871,0.734335632257871,0.68664082075624,"2787",1,1
"hsa050104","Human Diseases","Neurodegenerative disease","hsa05010","Alzheimer disease","3/87","384/8773",0.740328472956079,0.740328472956079,0.688581759864468,"4725/5743/7388",3,1
"hsa041142","Cellular Processes","Cell growth and death","hsa04114","Oocyte meiosis","1/87","138/8773",0.749990171417657,0.749990171417657,0.692582077140252,"991",1,1
"hsa043713","Environmental Information Processing","Signal transduction","hsa04371","Apelin signaling pathway","1/87","139/8773",0.752509089204184,0.752509089204184,0.692582077140252,"2787",1,1
"hsa041201","Genetic Information Processing","Folding, sorting and degradation","hsa04120","Ubiquitin mediated proteolysis","1/87","142/8773",0.75991628838835,0.75991628838835,0.695756689478369,"991",1,1
"hsa042184","Cellular Processes","Cell growth and death","hsa04218","Cellular senescence","1/87","156/8773",0.791686341997043,0.791686341997043,0.721088732552529,"1647",1,1
"hsa051602","Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","1/87","158/8773",0.795871752251351,0.795871752251351,0.721164311589667,"356",1,1
"hsa050164","Human Diseases","Neurodegenerative disease","hsa05016","Huntington disease","2/87","306/8773",0.812649083239102,0.812649083239102,0.73259053657722,"4725/7388",2,1
"hsa051643","Human Diseases","Infectious disease: viral","hsa05164","Influenza A","1/87","171/8773",0.821121648762977,0.821121648762977,0.736451747279361,"356",1,1
"hsa043104","Environmental Information Processing","Signal transduction","hsa04310","Wnt signaling pathway","1/87","174/8773",0.826495046743017,0.826495046743017,0.737508270403868,"3725",1,1
"hsa050343","Human Diseases","Substance dependence","hsa05034","Alcoholism","1/87","188/8773",0.84953476168024,0.84953476168024,0.753264523418464,"2787",1,1
"hsa048143","Cellular Processes","Cell motility","hsa04814","Motor proteins","1/87","193/8773",0.857007541613821,0.857007541613821,0.753264523418464,"7170",1,1
"hsa052023","Human Diseases","Cancer: overview","hsa05202","Transcriptional misregulation in cancer","1/87","193/8773",0.857007541613821,0.857007541613821,0.753264523418464,"1647",1,1
"hsa050144","Human Diseases","Neurodegenerative disease","hsa05014","Amyotrophic lateral sclerosis","2/87","364/8773",0.881836564715835,0.881836564715835,0.771231769089,"4725/7388",2,1
"hsa047401","Organismal Systems","Sensory system","hsa04740","Olfactory transduction","1/87","441/8773",0.988999058160587,0.988999058160587,0.860671405486285,"5997",1,1
"hsa051523","Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","7/81","180/8773",0.00131890461897143,0.00131890461897143,0.0859071050223322,"8915/163688/1378/2209/2212/2213/3716",7,1
"hsa00592","Metabolism","Lipid metabolism","hsa00592","alpha-Linolenic acid metabolism","3/81","26/8773",0.00169158627879083,0.00169158627879083,0.0859071050223322,"391013/26279/5321",3,1
"hsa004802","Metabolism","Metabolism of other amino acids","hsa00480","Glutathione metabolism","4/81","57/8773",0.00183752842132324,0.00183752842132324,0.0859071050223322,"2944/2947/5226/6723",4,1
"hsa046663","Organismal Systems","Immune system","hsa04666","Fc gamma R-mediated phagocytosis","5/81","97/8773",0.00196654818725821,0.00196654818725821,0.0859071050223322,"2209/2212/2213/5321/10163",5,1
"hsa00591","Metabolism","Lipid metabolism","hsa00591","Linoleic acid metabolism","3/81","30/8773",0.00257232032290001,0.00257232032290001,0.0898958260213477,"391013/26279/5321",3,1
"hsa051401","Human Diseases","Infectious disease: parasitic","hsa05140","Leishmaniasis","4/81","77/8773",0.00547795332071315,0.00547795332071315,0.149406769631455,"1378/2209/2212/3716",4,1
"hsa040145","Environmental Information Processing","Signal transduction","hsa04014","Ras signaling pathway","7/81","236/8773",0.00598527119306731,0.00598527119306731,0.149406769631455,"163688/1435/1969/4914/391013/26279/5321",7,1
"hsa00533","Metabolism","Glycan biosynthesis and metabolism","hsa00533","Glycosaminoglycan biosynthesis - keratan sulfate","2/81","14/8773",0.00713014933377725,0.00713014933377725,0.155737472290398,"8703/6487",2,1
"hsa046135","Organismal Systems","Immune system","hsa04613","Neutrophil extracellular trap formation","6/81","191/8773",0.00827026177181143,0.00827026177181143,0.160568825043356,"1378/2209/2212/8349/128312/23569",6,1
"hsa043803","Organismal Systems","Development and regeneration","hsa04380","Osteoclast differentiation","5/81","141/8773",0.0096354749831395,0.0096354749831395,0.168367247073806,"1435/2209/2212/2213/3716",5,1
"hsa005651","Metabolism","Lipid metabolism","hsa00565","Ether lipid metabolism","3/81","50/8773",0.0108821489428327,0.0108821489428327,0.172864758326338,"391013/26279/5321",3,1
"hsa046402","Organismal Systems","Immune system","hsa04640","Hematopoietic cell lineage","4/81","99/8773",0.0130869342881013,0.0130869342881013,0.190564130861826,"1378/1435/2209/3570",4,1
"hsa046593","Organismal Systems","Immune system","hsa04659","Th17 cell differentiation","4/81","108/8773",0.0175109482987643,0.0175109482987643,0.20043709284958,"149233/3570/3716/6097",4,1
"hsa046303","Environmental Information Processing","Signal transduction","hsa04630","JAK-STAT signaling pathway","5/81","166/8773",0.0184498966947932,0.0184498966947932,0.20043709284958,"3595/149233/3570/3716/3953",5,1
"hsa005902","Metabolism","Lipid metabolism","hsa00590","Arachidonic acid metabolism","3/81","61/8773",0.0185908411072274,0.0185908411072274,0.20043709284958,"391013/26279/5321",3,1
"hsa005151","Metabolism","Glycan biosynthesis and metabolism","hsa00515","Mannose type O-glycan biosynthesis","2/81","23/8773",0.0187885606097108,0.0187885606097108,0.20043709284958,"8703/6487",2,1
"hsa040603","Environmental Information Processing","Signaling molecules and interaction","hsa04060","Cytokine-cytokine receptor interaction","7/81","297/8773",0.0195003557200043,0.0195003557200043,0.20043709284958,"1435/3595/149233/3570/3953/7133/943",7,1
"hsa053212","Human Diseases","Immune disease","hsa05321","Inflammatory bowel disease","3/81","65/8773",0.0219805370650481,0.0219805370650481,0.213378313029122,"3595/149233/6097",3,1
"hsa049202","Organismal Systems","Endocrine system","hsa04920","Adipocytokine signaling pathway","3/81","70/8773",0.0266615539110391,0.0266615539110391,0.226179973477902,"3953/6513/7133",3,1
"hsa052042","Human Diseases","Cancer: overview","hsa05204","Chemical carcinogenesis - DNA adducts","3/81","70/8773",0.0266615539110391,0.0266615539110391,0.226179973477902,"2052/2944/2947",3,1
"hsa00601","Metabolism","Glycan biosynthesis and metabolism","hsa00601","Glycosphingolipid biosynthesis - lacto and neolacto series","2/81","28/8773",0.0272516393669378,0.0272516393669378,0.226179973477902,"8703/6487",2,1
"hsa046214","Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","5/81","186/8773",0.0284768761788442,0.0284768761788442,0.226179973477902,"9447/2633/2634/3428/3716",5,1
"hsa042702","Organismal Systems","Circulatory system","hsa04270","Vascular smooth muscle contraction","4/81","134/8773",0.0351069506000947,0.0351069506000947,0.237087832953199,"163688/391013/26279/5321",4,1
"hsa009802","Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450","3/81","78/8773",0.0351731485832939,0.0351731485832939,0.237087832953199,"2052/2944/2947",3,1
"hsa03267","Genetic Information Processing","Information processing in viruses","hsa03267","Virion - Adenovirus","1/81","4/8773",0.0364293024665753,0.0364293024665753,0.237087832953199,"4179",1,1
"hsa009835","Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","3/81","80/8773",0.0374957430342952,0.0374957430342952,0.237087832953199,"978/2944/2947",3,1
"hsa053223","Human Diseases","Immune disease","hsa05322","Systemic lupus erythematosus","4/81","137/8773",0.0376178242935288,0.0376178242935288,0.237087832953199,"2209/2212/8349/128312",4,1
"hsa051624","Human Diseases","Infectious disease: viral","hsa05162","Measles","4/81","138/8773",0.0384772851434157,0.0384772851434157,0.237087832953199,"4179/2213/3716/6504",4,1
"hsa054183","Human Diseases","Cardiovascular disease","hsa05418","Fluid shear stress and atherosclerosis","4/81","139/8773",0.0393480108304857,0.0393480108304857,0.237087832953199,"9181/163688/2944/2947",4,1
"hsa052074","Human Diseases","Cancer: overview","hsa05207","Chemical carcinogenesis - receptor activation","5/81","212/8773",0.045927626516303,0.045927626516303,0.267508280761625,"2052/253152/2944/2947/9970",5,1
"hsa051634","Human Diseases","Infectious disease: viral","hsa05163","Human cytomegalovirus infection","5/81","225/8773",0.0566173508970531,0.0566173508970531,0.289288248435719,"163688/1870/3570/3716/5733",5,1
"hsa041103","Cellular Processes","Cell growth and death","hsa04110","Cell cycle","4/81","157/8773",0.0569467424460168,0.0569467424460168,0.289288248435719,"8556/1031/1870/4998",4,1
"hsa005132","Metabolism","Glycan biosynthesis and metabolism","hsa00513","Various types of N-glycan biosynthesis","2/81","42/8773",0.0571619651618354,0.0571619651618354,0.289288248435719,"8703/6487",2,1
"hsa051503","Human Diseases","Infectious disease: bacterial","hsa05150","Staphylococcus aureus infection","3/81","96/8773",0.0587943960584984,0.0587943960584984,0.289288248435719,"2209/2212/2213",3,1
"hsa042174","Cellular Processes","Cell growth and death","hsa04217","Necroptosis","4/81","159/8773",0.0591262092677132,0.0591262092677132,0.289288248435719,"824/3716/142/5321",4,1
"hsa04975","Organismal Systems","Digestive system","hsa04975","Fat digestion and absorption","2/81","43/8773",0.0596003499789253,0.0596003499789253,0.289288248435719,"391013/26279",2,1
"hsa047502","Organismal Systems","Sensory system","hsa04750","Inflammatory mediator regulation of TRP channels","3/81","98/8773",0.0617853308378038,0.0617853308378038,0.290539837529936,"163688/4914/5321",3,1
"hsa005643","Metabolism","Lipid metabolism","hsa00564","Glycerophospholipid metabolism","3/81","99/8773",0.063307155729982,0.063307155729982,0.290539837529936,"391013/26279/5321",3,1
"hsa040612","Environmental Information Processing","Signaling molecules and interaction","hsa04061","Viral protein interaction with cytokine and cytokine receptor","3/81","100/8773",0.0648463914486996,0.0648463914486996,0.290539837529936,"1435/3570/7133",3,1
"hsa049723","Organismal Systems","Digestive system","hsa04972","Pancreatic secretion","3/81","102/8773",0.067976599791705,0.067976599791705,0.296950409616396,"280/391013/26279",3,1
"hsa005141","Metabolism","Glycan biosynthesis and metabolism","hsa00514","Other types of O-glycan biosynthesis","2/81","47/8773",0.0697001668328577,0.0697001668328577,0.297053342599599,"8703/6487",2,1
"hsa003301","Metabolism","Amino acid metabolism","hsa00330","Arginine and proline metabolism","2/81","50/8773",0.0776156603277724,0.0776156603277724,0.315860192785695,"8659/6723",2,1
"hsa051314","Human Diseases","Infectious disease: bacterial","hsa05131","Shigellosis","5/81","247/8773",0.0777282462367206,0.0777282462367206,0.315860192785695,"375/9181/8915/824/10163",5,1
"hsa002702","Metabolism","Amino acid metabolism","hsa00270","Cysteine and methionine metabolism","2/81","52/8773",0.0830430036512789,0.0830430036512789,0.329788004930916,"1491/6723",2,1
"hsa051343","Human Diseases","Infectious disease: bacterial","hsa05134","Legionellosis","2/81","56/8773",0.0942314014617568,0.0942314014617568,0.365904389301792,"375/1378",2,1
"hsa043704","Environmental Information Processing","Signal transduction","hsa04370","VEGF signaling pathway","2/81","59/8773",0.10289200053177,0.10289200053177,0.390848331539448,"5321/9047",2,1
"hsa051304","Human Diseases","Infectious disease: bacterial","hsa05130","Pathogenic Escherichia coli infection","4/81","198/8773",0.110155452455688,0.110155452455688,0.40953650856986,"375/9181/2212/10163",4,1
"hsa042103","Cellular Processes","Cell growth and death","hsa04210","Apoptosis","3/81","135/8773",0.128620007192942,0.128620007192942,0.458579391458677,"824/4914/142",3,1
"hsa007301","Metabolism","Metabolism of cofactors and vitamins","hsa00730","Thiamine metabolism","1/81","15/8773",0.1299878210996,0.1299878210996,0.458579391458677,"204",1,1
"hsa052302","Human Diseases","Cancer: overview","hsa05230","Central carbon metabolism in cancer","2/81","70/8773",0.136313452247213,0.136313452247213,0.458579391458677,"4914/6513",2,1
"hsa040104","Environmental Information Processing","Signal transduction","hsa04010","MAPK signaling pathway","5/81","299/8773",0.142010219582445,0.142010219582445,0.458579391458677,"1435/11221/1969/4914/5321",5,1
"hsa009824","Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450","2/81","72/8773",0.142628374676361,0.142628374676361,0.458579391458677,"2944/2947",2,1
"hsa015243","Human Diseases","Drug resistance: antineoplastic","hsa01524","Platinum drug resistance","2/81","73/8773",0.145809270437767,0.145809270437767,0.458579391458677,"2944/2947",2,1
"hsa00450","Metabolism","Metabolism of other amino acids","hsa00450","Selenocompound metabolism","1/81","17/8773",0.146007252688155,0.146007252688155,0.458579391458677,"1491",1,1
