"","category","subcategory","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","resolution"
"hsa050123","Human Diseases","Neurodegenerative disease","hsa05012","Parkinson disease","1/107","266/8773",0.963660618394329,0.963660618394329,0.945441179007211,"5692",1,1
"hsa046303","Environmental Information Processing","Signal transduction","hsa04630","JAK-STAT signaling pathway","6/60","166/8773",0.000901718619355776,0.000901718619355776,0.177496191388979,"1441/3595/149233/3716/2475/10401",6,1
"hsa046133","Organismal Systems","Immune system","hsa04613","Neutrophil extracellular trap formation","6/60","191/8773",0.00185625860172074,0.00185625860172074,0.182694925537778,"1378/440689/8349/3065/2475/4688",6,1
"hsa046592","Organismal Systems","Immune system","hsa04659","Th17 cell differentiation","4/60","108/8773",0.00624187464984332,0.00624187464984332,0.30608892607287,"149233/3716/3932/2475",4,1
"hsa050343","Human Diseases","Substance dependence","hsa05034","Alcoholism","5/60","188/8773",0.00902720062881327,0.00902720062881327,0.30608892607287,"163688/148327/440689/8349/3065",5,1
"hsa050312","Human Diseases","Substance dependence","hsa05031","Amphetamine addiction","3/60","69/8773",0.01157379276901,0.01157379276901,0.30608892607287,"163688/148327/3065",3,1
"hsa052033","Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","5/60","204/8773",0.0125561527748484,0.0125561527748484,0.30608892607287,"148327/440689/8349/3065/3716",5,1
"hsa000622","Metabolism","Lipid metabolism","hsa00062","Fatty acid elongation","2/60","27/8773",0.0144666060833718,0.0144666060833718,0.30608892607287,"51102/5538",2,1
"hsa052142","Human Diseases","Cancer: specific types","hsa05214","Glioma","3/60","75/8773",0.014492594672383,0.014492594672383,0.30608892607287,"163688/1647/2475",3,1
"hsa052122","Human Diseases","Cancer: specific types","hsa05212","Pancreatic cancer","3/60","76/8773",0.0150159722150014,0.0150159722150014,0.30608892607287,"1647/3716/2475",3,1
"hsa051403","Human Diseases","Infectious disease: parasitic","hsa05140","Leishmaniasis","3/60","77/8773",0.0155499721801726,0.0155499721801726,0.30608892607287,"1378/3716/4688",3,1
"hsa052353","Human Diseases","Cancer: overview","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","3/60","89/8773",0.0227933015798958,0.0227933015798958,0.377636851493985,"3716/3932/2475",3,1
"hsa046583","Organismal Systems","Immune system","hsa04658","Th1 and Th2 cell differentiation","3/60","92/8773",0.0248463775898544,0.0248463775898544,0.377636851493985,"3595/3716/3932",3,1
"hsa051653","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","6/60","331/8773",0.0249401877858327,0.0249401877858327,0.377636851493985,"148327/3065/3716/3918/2475/7482",6,1
"hsa040703","Environmental Information Processing","Signal transduction","hsa04070","Phosphatidylinositol signaling system","3/60","97/8773",0.0284837110992039,0.0284837110992039,0.400485261319633,"163688/3633/5287",3,1
"hsa049162","Organismal Systems","Endocrine system","hsa04916","Melanogenesis","3/60","101/8773",0.0315869925370287,0.0315869925370287,0.414510007328026,"163688/148327/7482",3,1
"hsa046703","Organismal Systems","Immune system","hsa04670","Leukocyte transendothelial migration","3/60","115/8773",0.0437860149574221,0.0437860149574221,0.467934756806013,"149461/4688/5906",3,1
"hsa047223","Organismal Systems","Nervous system","hsa04722","Neurotrophin signaling pathway","3/60","119/8773",0.0476469253620656,0.0476469253620656,0.467934756806013,"163688/5664/5906",3,1
"hsa040604","Environmental Information Processing","Signaling molecules and interaction","hsa04060","Cytokine-cytokine receptor interaction","5/60","297/8773",0.0517414378354396,0.0517414378354396,0.467934756806013,"1441/3595/149233/7293/943",5,1
"hsa012122","Metabolism","Global and overview maps","hsa01212","Fatty acid metabolism","2/60","57/8773",0.0577599660811009,0.0577599660811009,0.467934756806013,"51102/5538",2,1
"hsa030403","Genetic Information Processing","Transcription","hsa03040","Spliceosome","4/60","217/8773",0.0606679617122856,0.0606679617122856,0.467934756806013,"10465/84950/55119/10262",4,1
"hsa042132","Organismal Systems","Aging","hsa04213","Longevity regulating pathway - multiple species","2/60","61/8773",0.0651001039753569,0.0651001039753569,0.467934756806013,"3065/2475",2,1
"hsa00920","Metabolism","Energy metabolism","hsa00920","Sulfur metabolism","1/60","10/8773",0.0663577525084951,0.0663577525084951,0.467934756806013,"10380",1,1
"hsa043303","Environmental Information Processing","Signal transduction","hsa04330","Notch signaling pathway","2/60","62/8773",0.0669820902955515,0.0669820902955515,0.467934756806013,"3065/5664",2,1
"hsa053223","Human Diseases","Immune disease","hsa05322","Systemic lupus erythematosus","3/60","137/8773",0.0670013842240775,0.0670013842240775,0.467934756806013,"712/440689/8349",3,1
"hsa051633","Human Diseases","Infectious disease: viral","hsa05163","Human cytomegalovirus infection","4/60","225/8773",0.0674669799323672,0.0674669799323672,0.467934756806013,"163688/148327/3716/2475",4,1
"hsa003102","Metabolism","Amino acid metabolism","hsa00310","Lysine degradation","2/60","63/8773",0.0688821926966534,0.0688821926966534,0.467934756806013,"9869/56950",2,1
"hsa052171","Human Diseases","Cancer: specific types","hsa05217","Basal cell carcinoma","2/60","63/8773",0.0688821926966534,0.0688821926966534,0.467934756806013,"1647/7482",2,1
"hsa043803","Organismal Systems","Development and regeneration","hsa04380","Osteoclast differentiation","3/60","141/8773",0.0717255707587087,0.0717255707587087,0.467934756806013,"3716/3932/4688",3,1
"hsa053212","Human Diseases","Immune disease","hsa05321","Inflammatory bowel disease","2/60","65/8773",0.0727354446157736,0.0727354446157736,0.467934756806013,"3595/149233",2,1
"hsa045503","Cellular Processes","Cellular community - eukaryotes","hsa04550","Signaling pathways regulating pluripotency of stem cells","3/60","143/8773",0.0741430092471524,0.0741430092471524,0.467934756806013,"3716/9869/7482",3,1
"hsa009703","Genetic Information Processing","Translation","hsa00970","Aminoacyl-tRNA biosynthesis","2/60","66/8773",0.07468795223921,0.07468795223921,0.467934756806013,"55157/80222",2,1
"hsa047202","Organismal Systems","Nervous system","hsa04720","Long-term potentiation","2/60","67/8773",0.0766572920925848,0.0766572920925848,0.467934756806013,"163688/5906",2,1
"hsa052243","Human Diseases","Cancer: specific types","hsa05224","Breast cancer","3/60","147/8773",0.0790864384124988,0.0790864384124988,0.467934756806013,"1647/2475/7482",3,1
"hsa052262","Human Diseases","Cancer: specific types","hsa05226","Gastric cancer","3/60","149/8773",0.081611549220613,0.081611549220613,0.467934756806013,"1647/2475/7482",3,1
"hsa005623","Metabolism","Carbohydrate metabolism","hsa00562","Inositol phosphate metabolism","2/60","73/8773",0.0888095459796614,0.0888095459796614,0.467934756806013,"3633/5287",2,1
"hsa049342","Human Diseases","Endocrine and metabolic disease","hsa04934","Cushing syndrome","3/60","155/8773",0.0893950322972331,0.0893950322972331,0.467934756806013,"148327/5906/7482",3,1
"hsa042183","Cellular Processes","Cell growth and death","hsa04218","Cellular senescence","3/60","156/8773",0.0907220260348896,0.0907220260348896,0.467934756806013,"163688/1647/2475",3,1
"hsa005332","Metabolism","Glycan biosynthesis and metabolism","hsa00533","Glycosaminoglycan biosynthesis - keratan sulfate","1/60","14/8773",0.0916711002200726,0.0916711002200726,0.467934756806013,"6487",1,1
"hsa051332","Human Diseases","Infectious disease: bacterial","hsa05133","Pertussis","2/60","76/8773",0.0950883463028261,0.0950883463028261,0.467934756806013,"712/163688",2,1
"hsa052202","Human Diseases","Cancer: specific types","hsa05220","Chronic myeloid leukemia","2/60","76/8773",0.0950883463028261,0.0950883463028261,0.467934756806013,"1647/3065",2,1
"hsa041514","Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway","5/60","359/8773",0.0979919456594665,0.0979919456594665,0.470461972742496,"148327/1441/3716/3918/2475",5,1
"hsa015212","Human Diseases","Drug resistance: antineoplastic","hsa01521","EGFR tyrosine kinase inhibitor resistance","2/60","79/8773",0.101491865335646,0.101491865335646,0.475663629517941,"3716/2475",2,1
"hsa052253","Human Diseases","Cancer: specific types","hsa05225","Hepatocellular carcinoma","3/60","168/8773",0.10727930492658,0.10727930492658,0.489909063710612,"1647/2475/7482",3,1
"hsa00061","Metabolism","Lipid metabolism","hsa00061","Fatty acid biosynthesis","1/60","18/8773",0.116309273248472,0.116309273248472,0.489909063710612,"51102",1,1
"hsa046103","Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","2/60","86/8773",0.116876851749687,0.116876851749687,0.489909063710612,"712/1378",2,1
"hsa052103","Human Diseases","Cancer: specific types","hsa05210","Colorectal cancer","2/60","86/8773",0.116876851749687,0.116876851749687,0.489909063710612,"1647/2475",2,1
"hsa042113","Organismal Systems","Aging","hsa04211","Longevity regulating pathway","2/60","89/8773",0.123643418053508,0.123643418053508,0.489909063710612,"148327/2475",2,1
"hsa051523","Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","3/60","180/8773",0.124931400489622,0.124931400489622,0.489909063710612,"163688/1378/3716",3,1
"hsa00670","Metabolism","Metabolism of cofactors and vitamins","hsa00670","One carbon pool by folate","1/60","20/8773",0.128380722083614,0.128380722083614,0.489909063710612,"4524",1,1
"hsa052222","Human Diseases","Cancer: specific types","hsa05222","Small cell lung cancer","2/60","92/8773",0.130504004733381,0.130504004733381,0.489909063710612,"1647/3918",2,1
"hsa051503","Human Diseases","Infectious disease: bacterial","hsa05150","Staphylococcus aureus infection","2/60","96/8773",0.139786553422003,0.139786553422003,0.489909063710612,"712/5724",2,1
"hsa052152","Human Diseases","Cancer: specific types","hsa05215","Prostate cancer","2/60","97/8773",0.142129771155115,0.142129771155115,0.489909063710612,"148327/2475",2,1
"hsa049252","Organismal Systems","Endocrine system","hsa04925","Aldosterone synthesis and secretion","2/60","98/8773",0.144481569568271,0.144481569568271,0.489909063710612,"163688/148327",2,1
"hsa052313","Human Diseases","Cancer: overview","hsa05231","Choline metabolism in cancer","2/60","98/8773",0.144481569568271,0.144481569568271,0.489909063710612,"2475/204962",2,1
"hsa005152","Metabolism","Glycan biosynthesis and metabolism","hsa00515","Mannose type O-glycan biosynthesis","1/60","23/8773",0.146184463846696,0.146184463846696,0.489909063710612,"6487",1,1
"hsa009002","Metabolism","Metabolism of terpenoids and polyketides","hsa00900","Terpenoid backbone biosynthesis","1/60","23/8773",0.146184463846696,0.146184463846696,0.489909063710612,"10654",1,1
"hsa03430","Genetic Information Processing","Replication and repair","hsa03430","Mismatch repair","1/60","23/8773",0.146184463846696,0.146184463846696,0.489909063710612,"6118",1,1
"hsa051674","Human Diseases","Infectious disease: viral","hsa05167","Kaposi sarcoma-associated herpesvirus infection","3/60","194/8773",0.146761949147795,0.146761949147795,0.489909063710612,"163688/3716/2475",3,1
"hsa046404","Organismal Systems","Immune system","hsa04640","Hematopoietic cell lineage","2/60","99/8773",0.146841727384919,0.146841727384919,0.489909063710612,"1378/1441",2,1
"hsa049722","Organismal Systems","Digestive system","hsa04972","Pancreatic secretion","2/60","102/8773",0.153970182318432,0.153970182318432,0.499452824995995,"391013/5906",2,1
"hsa051693","Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection","3/60","202/8773",0.159769466173468,0.159769466173468,0.499452824995995,"1647/3065/3716",3,1
"hsa040642","Environmental Information Processing","Signal transduction","hsa04064","NF-kappa B signaling pathway","2/60","105/8773",0.161166146280689,0.161166146280689,0.499452824995995,"1647/3932",2,1
"hsa005921","Metabolism","Lipid metabolism","hsa00592","alpha-Linolenic acid metabolism","1/60","26/8773",0.163630484467959,0.163630484467959,0.499452824995995,"391013",1,1
"hsa049222","Organismal Systems","Endocrine system","hsa04922","Glucagon signaling pathway","2/60","107/8773",0.165998199872142,0.165998199872142,0.499452824995995,"163688/148327",2,1
"hsa043502","Environmental Information Processing","Signal transduction","hsa04350","TGF-beta signaling pathway","2/60","108/8773",0.168424044920042,0.168424044920042,0.499452824995995,"3065/6497",2,1
"hsa049313","Human Diseases","Endocrine and metabolic disease","hsa04931","Insulin resistance","2/60","108/8773",0.168424044920042,0.168424044920042,0.499452824995995,"148327/2475",2,1
"hsa006012","Metabolism","Glycan biosynthesis and metabolism","hsa00601","Glycosphingolipid biosynthesis - lacto and neolacto series","1/60","28/8773",0.17506592700819,0.17506592700819,0.499452824995995,"6487",1,1
"hsa051453","Human Diseases","Infectious disease: parasitic","hsa05145","Toxoplasmosis","2/60","111/8773",0.175738496042642,0.175738496042642,0.499452824995995,"3716/3918",2,1
"hsa047253","Organismal Systems","Nervous system","hsa04725","Cholinergic synapse","2/60","113/8773",0.180643641706979,0.180643641706979,0.499452824995995,"148327/9132",2,1
"hsa047441","Organismal Systems","Sensory system","hsa04744","Phototransduction","1/60","29/8773",0.180725852037294,0.180725852037294,0.499452824995995,"163688",1,1
"hsa054173","Human Diseases","Cardiovascular disease","hsa05417","Lipid and atherosclerosis","3/60","215/8773",0.181629397546772,0.181629397546772,0.499452824995995,"163688/4688/5906",3,1
"hsa005911","Metabolism","Lipid metabolism","hsa00591","Linoleic acid metabolism","1/60","30/8773",0.186347586812884,0.186347586812884,0.499452824995995,"391013",1,1
"hsa01523","Human Diseases","Drug resistance: antineoplastic","hsa01523","Antifolate resistance","1/60","30/8773",0.186347586812884,0.186347586812884,0.499452824995995,"4524",1,1
"hsa051663","Human Diseases","Infectious disease: viral","hsa05166","Human T-cell leukemia virus 1 infection","3/60","222/8773",0.193728508916249,0.193728508916249,0.499452824995995,"148327/3716/3932",3,1
"hsa041361","Cellular Processes","Transport and catabolism","hsa04136","Autophagy - other","1/60","32/8773",0.197477497349636,0.197477497349636,0.499452824995995,"2475",1,1
"hsa049353","Organismal Systems","Endocrine system","hsa04935","Growth hormone synthesis, secretion and action","2/60","120/8773",0.197970114373494,0.197970114373494,0.499452824995995,"148327/2475",2,1
"hsa040244","Environmental Information Processing","Signal transduction","hsa04024","cAMP signaling pathway","3/60","225/8773",0.198976867363418,0.198976867363418,0.499452824995995,"163688/148327/5906",3,1
